hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adults,children,babies,country,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,Room Status,Guest Type
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Heidi Hall,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Mark Lewis,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,B,1,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Kylie Stanley,Un-Desired Room,Family
City Hotel,1,2016,November,5,2,0,0,GBR,A,A,0,No Deposit,9,,0,Transient,130,0,1,Canceled,10/28/2016,Brittany Austin,Desired Room,Couples
City Hotel,1,2016,November,5,2,1,0,GBR,A,A,0,No Deposit,9,,0,Transient,150,0,1,Canceled,10/28/2016,Mariah Myers,Desired Room,Family
City Hotel,1,2016,November,5,2,0,0,GBR,A,A,0,No Deposit,9,,0,Transient,130,0,1,Canceled,10/28/2016,Ronald Warren,Desired Room,Couples
City Hotel,1,2016,November,5,2,0,0,GBR,A,A,0,No Deposit,9,,0,Transient,130,0,1,Canceled,10/28/2016,Michelle Taylor,Desired Room,Couples
City Hotel,1,2016,November,5,2,0,0,GBR,A,A,0,No Deposit,9,,0,Transient,130,0,1,Canceled,10/28/2016,Amber Miller,Desired Room,Couples
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Mario Lee,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Craig Krueger,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Deborah Dunn,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Jeffrey Dennis,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,B,1,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Brady Burgess,Un-Desired Room,Family
City Hotel,1,2016,November,5,2,1,0,GBR,A,A,0,No Deposit,9,,0,Transient,150,0,1,Canceled,10/28/2016,Lauren Jenkins,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,D,1,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Dawn Hernandez,Un-Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Tonya Durham,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Taylor Simpson,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Joshua Curtis,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,B,1,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Noah Stevenson,Un-Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Crystal Spencer,Desired Room,Family
City Hotel,1,2016,November,5,2,1,0,GBR,A,A,0,No Deposit,9,,0,Transient,150,0,1,Canceled,10/28/2016,Antonio Rose,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Lawrence Fuentes,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Rebecca Dennis,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Jessica Garcia,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Anthony Boone,Desired Room,Family
City Hotel,1,2016,November,5,2,0,0,GBR,A,A,0,No Deposit,9,,0,Transient,130,0,1,Canceled,10/28/2016,Chad Davis,Desired Room,Couples
City Hotel,1,2016,November,5,1,0,0,PRT,A,D,1,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Duane Campbell,Un-Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Crystal Small,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Maria Jordan,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Victor Warren,Desired Room,Family
City Hotel,1,2016,November,5,2,0,0,GBR,A,A,0,No Deposit,9,,0,Transient,130,0,1,Canceled,10/28/2016,Christine Fox,Desired Room,Couples
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Pamela Munoz,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Lauren Grimes,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Michael Davies,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Melanie Knight,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Stephanie Williams,Desired Room,Family
City Hotel,1,2016,November,5,2,1,0,GBR,A,A,0,No Deposit,9,,0,Transient,150,0,1,Canceled,10/28/2016,Lisa Brown,Desired Room,Family
City Hotel,1,2016,November,5,2,1,0,GBR,A,A,0,No Deposit,9,,0,Transient,150,0,1,Canceled,10/28/2016,James Freeman MD,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Natalie Hall,Desired Room,Family
City Hotel,1,2016,November,5,2,1,0,GBR,A,A,0,No Deposit,9,,0,Transient,150,0,1,Canceled,10/28/2016,Keith Olsen,Desired Room,Family
City Hotel,1,2016,November,5,2,0,0,GBR,A,A,0,No Deposit,9,,0,Transient,130,0,1,Canceled,10/28/2016,Scott Thompson,Desired Room,Couples
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Tony Rowe,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Patricia Dodson,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Jose Griffith,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Chloe Reed,Desired Room,Family
City Hotel,1,2016,November,5,2,0,0,GBR,D,D,0,No Deposit,9,,0,Transient,140,0,1,Canceled,10/28/2016,Richard Harmon,Desired Room,Couples
City Hotel,1,2016,November,5,2,0,0,GBR,D,D,0,No Deposit,9,,0,Transient,140,0,1,Canceled,10/28/2016,Kimberly Stark,Desired Room,Couples
City Hotel,1,2016,November,5,2,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,89,0,0,Canceled,10/28/2016,David Miranda,Desired Room,Couples
City Hotel,1,2016,November,5,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient-Party,75,0,0,Canceled,10/21/2016,Kevin Robertson,Desired Room,Family
City Hotel,1,2016,November,5,2,0,0,FRA,D,D,0,No Deposit,9,,0,Transient,106.2,0,2,Canceled,9/21/2016,David Leblanc,Desired Room,Couples
City Hotel,1,2016,November,5,2,0,0,GBR,A,A,0,No Deposit,9,,0,Transient,79.2,0,1,Canceled,10/22/2016,Renee Brady,Desired Room,Couples
City Hotel,1,2016,November,5,2,0,0,CHN,D,D,0,No Deposit,9,,0,Transient,125.62,0,0,Canceled,10/28/2016,Robert Page,Desired Room,Couples
City Hotel,1,2016,November,5,2,1,0,PRT,A,D,1,No Deposit,83,,0,Transient,114.09,0,0,Canceled,11/2/2016,Lori Ramirez,Un-Desired Room,Family
City Hotel,1,2016,November,5,2,0,0,PRT,D,D,0,No Deposit,7,,0,Transient,127.94,0,1,Canceled,10/6/2016,Joel Lynch,Desired Room,Couples
City Hotel,1,2016,November,5,1,0,0,IND,D,D,0,No Deposit,9,,0,Transient,148.91,0,1,Canceled,10/31/2016,Natalie Dickson,Desired Room,Family
City Hotel,1,2016,November,5,1,0,0,IND,D,D,0,No Deposit,9,,0,Transient,131.57,0,1,Canceled,10/31/2016,Patrick Galvan,Desired Room,Family
City Hotel,1,2016,November,5,1,1,0,AGO,G,G,0,No Deposit,14,,0,Transient,212,0,0,Canceled,10/20/2016,Ashley Gutierrez,Desired Room,Family
City Hotel,1,2016,November,6,2,0,0,USA,A,A,0,No Deposit,9,,0,Transient,79.2,0,2,Canceled,10/31/2016,Danny Burton,Desired Room,Couples
City Hotel,1,2016,November,6,1,0,0,SWE,A,A,0,No Deposit,,,0,Transient,150,0,0,Canceled,11/6/2016,Lisa Campbell,Desired Room,Family
City Hotel,1,2016,November,6,3,0,0,CHE,D,D,0,No Deposit,9,,0,Transient,194.5,0,1,Canceled,10/31/2016,Stephen Rogers,Desired Room,Family
City Hotel,1,2016,November,6,1,0,0,PRT,A,A,0,No Deposit,7,,0,Transient,151.94,0,0,Canceled,11/1/2016,Amanda Wilson,Desired Room,Family
City Hotel,1,2016,November,6,2,0,0,PRT,A,A,0,No Deposit,8,,0,Transient,165.75,0,1,Canceled,11/1/2016,Dr. Nicole Jensen MD,Desired Room,Couples
City Hotel,1,2016,November,6,1,0,0,PRT,A,A,0,No Deposit,7,,0,Transient,117.68,0,1,Canceled,11/2/2016,Anna Lewis,Desired Room,Family
City Hotel,1,2016,November,6,1,0,0,PRT,A,A,0,No Deposit,7,,0,Transient,151.94,0,0,Canceled,11/1/2016,David Ashley,Desired Room,Family
City Hotel,1,2016,November,6,1,0,0,PRT,D,D,0,No Deposit,8,,0,Transient,146.6,0,1,Canceled,11/1/2016,Brittany Wright,Desired Room,Family
City Hotel,1,2016,November,6,2,0,0,PRT,A,A,0,No Deposit,8,,0,Transient,165.75,0,1,Canceled,10/31/2016,Joseph Lopez,Desired Room,Couples
City Hotel,1,2016,November,6,1,0,0,PRT,D,D,0,No Deposit,7,,0,Transient,145.8,0,0,Canceled,8/23/2016,Eugene Fox,Desired Room,Family
City Hotel,1,2016,November,6,1,0,0,PRT,D,D,0,No Deposit,8,,0,Transient,146.6,0,1,Canceled,11/1/2016,Elizabeth Wong,Desired Room,Family
City Hotel,1,2016,November,6,1,0,0,PRT,D,D,0,No Deposit,8,,0,Transient,146.6,0,1,Canceled,11/1/2016,Kelly Lane,Desired Room,Family
City Hotel,1,2016,November,6,1,0,0,ITA,A,A,0,No Deposit,86,,0,Transient,125.12,0,0,No-Show,11/6/2016,Amanda Campbell,Desired Room,Family
City Hotel,1,2016,November,6,2,0,0,PRT,A,A,1,No Deposit,83,,0,Transient,150.22,0,0,Canceled,9/12/2016,Vanessa Rivera,Desired Room,Couples
City Hotel,1,2016,November,6,1,0,0,PRT,A,A,0,No Deposit,8,,0,Transient,157.14,0,1,Canceled,11/1/2016,Robert Pineda,Desired Room,Family
City Hotel,1,2016,November,6,1,0,0,GBR,A,A,0,No Deposit,9,,0,Transient,189.55,0,1,Canceled,9/22/2016,Paige Mann,Desired Room,Family
City Hotel,1,2016,November,6,2,0,0,EGY,A,A,0,No Deposit,9,,0,Transient,168.38,0,1,Canceled,10/31/2016,Victoria King,Desired Room,Couples
City Hotel,1,2016,November,6,1,0,0,PRT,A,A,2,No Deposit,8,,0,Transient,172.23,0,0,Canceled,5/11/2016,Martha Powell,Desired Room,Family
City Hotel,1,2016,November,6,3,0,0,PRT,A,A,0,No Deposit,8,,0,Transient,212.06,0,0,Canceled,5/11/2016,Michael Lawrence,Desired Room,Family
City Hotel,1,2016,November,6,2,0,0,PRT,A,A,0,No Deposit,8,,0,Transient,177.09,0,0,Canceled,5/11/2016,Alexandra Dominguez,Desired Room,Couples
City Hotel,1,2016,November,6,1,0,0,PRT,A,A,1,No Deposit,107,,0,Transient-Party,79,0,0,Canceled,9/30/2016,Christina Harris,Desired Room,Family
City Hotel,1,2016,November,6,2,0,0,PRT,D,D,0,No Deposit,27,,0,Transient,78.2,0,0,Canceled,9/28/2016,Lisa Dean,Desired Room,Couples
City Hotel,1,2016,November,7,1,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,150,0,0,Canceled,10/24/2016,Tanya Barrett PhD,Desired Room,Family
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Casey Taylor,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Brooke Bennett,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,John Ford,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Michelle Castro,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Andrea Hanson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Julie Riley,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,David Johnson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Sarah Cox,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kelly Scott,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,David White,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Paul Taylor,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,William Williams,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Debra Sanchez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Rachel Cox,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jill Williams,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Michael Perez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Christopher Bridges,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Christopher Richards,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Elizabeth Clark,Desired Room,Couples
City Hotel,1,2016,November,7,1,0,0,CHN,D,K,1,No Deposit,9,,0,Transient,6,0,0,Canceled,11/7/2016,Marcus Callahan,Un-Desired Room,Family
City Hotel,1,2016,November,7,1,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,150,0,0,Canceled,10/24/2016,Anthony Carter,Desired Room,Family
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,No Deposit,85,,0,Transient,59.5,0,0,Canceled,8/2/2016,Taylor Cochran,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jeremy Morgan,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Douglas Martinez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Cheryl Velez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Michele Humphrey,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kaylee Thompson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jerry Brown,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Dan Walters,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Ronnie Anderson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Victoria Jackson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Joanna Arnold,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Gavin Pittman,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Alyssa Frederick,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Adam Berry,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Mr. Seth Jackson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jacob Robinson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kelly Cobb,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kayla Hanson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jennifer Woodard,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Lisa Vasquez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Caleb Perry,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Carrie Castro,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Leslie Brown,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Garrett Robbins,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Christine Oneal,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Laura Allen,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Vickie Walls,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Ryan Brock,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Gerald Harris,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Sierra Holt,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Angela Evans,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Lori Alvarado,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Michael Carter,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jessica King,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Stephanie Martin,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jessica Pollard,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Colton Spencer,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Matthew Garza,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jennifer Salinas,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jesse Dean,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Tyrone Martinez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Andrew Vasquez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Christopher Rivera,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Michaela Collier,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Christopher Tyler,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Richard Harris,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Danielle Jacobs,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Eric Rodriguez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Angela Hayes,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Nancy Jackson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Tamara Dominguez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Bridget Griffith,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Ronald Wood,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Paul Howard,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Joshua Torres,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Emily Hodge,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,James Miller DVM,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Robert Smith,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jeffrey Hartman,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Dr. Sarah Williams DVM,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jesse Kelly,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Eric Payne,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Amanda Brandt,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Ronald Daniels,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Angelica Evans,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Julie Barrett,Desired Room,Couples
